Date,Envelope,Account,Name,Notes,"Check #",Amount,Status,Details
16/06/2021,"Cumpărături neesențiale","My Account","Nobil Sushi",,,-72.00,,
16/06/2021,"Cumpărături neesențiale","My Account","Flower Time",,,-96.60,,
16/06/2021,Medical,"My Account","Farmacia Infofarm Profi",,,-255.09,,
16/06/2021,Medical,"My Account",Psihomedica,,,-185.00,,
16/06/2021,Taxi,"My Account",CFR,,,-32.15,,
16/06/2021,"Cumpărături neesențiale","My Account",Netflix,,,-39.84,,
16/06/2021,"Cumpărături neesențiale","My Account",Ratuc,,,-2.50,,
16/06/2021,"Cumpărături neesențiale","My Account",Ratuc,,,-5.00,,
12/06/2021,Cumparaturi,"My Account",Lidl,,,-7.98,,
12/06/2021,Cumparaturi,"My Account",Lidl,,,-49.95,,
12/06/2021,Cumparaturi,"My Account",Kaufland,,,-140.58,,
11/06/2021,"Cumpărături mama","My Account",Profi,"Bere beck's x2",,7.00,,
11/06/2021,Taxi,"My Account","Taxi Fulger",,,-22.00,,
10/06/2021,Taxi,"My Account",Taxify,,,-8.70,,
10/06/2021,"Cumpărături mama","My Account",Profi,"Bere beck's x2",,7.00,,
10/06/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
07/06/2021,Utilitati,"My Account",DIGI,,,-9.91,,
07/06/2021,Cumparaturi,"My Account",Profi,,,-28.66,,
06/06/2021,"Cumpărături neesențiale","My Account",Microsoft,"Windows 10 pro",,"-1,199.00",,
05/06/2021,Cumparaturi,"My Account",Profi,,,-9.74,,
04/06/2021,Taxi,"My Account",Taxify,,,-7.30,,
04/06/2021,Taxi,"My Account",Taxify,,,-7.20,,
04/06/2021,"Cumpărături neesențiale","My Account","Elite Barbershop",,,-65.00,,
03/06/2021,"Cumpărături neesențiale","My Account","Posta Română","Taxă depozit comandă wild",,-5.00,,
03/06/2021,"Cumpărături mama","My Account",Profi,Ghimbir,,12.00,,
03/06/2021,"Cumpărături neesențiale","My Account",EMAG,"Cameră web",,-137.48,,
03/06/2021,Medical,"My Account","Sarca Eugenia",,,-15.00,,
01/06/2021,Cumparaturi,"My Account",Lidl,,,-47.92,,
01/06/2021,Cumparaturi,"My Account",Auchan,,,-80.69,,
30/05/2021,Cumparaturi,"My Account","Piata Rogerius",,,-38.00,,
30/05/2021,Cumparaturi,"My Account","Mega Image",Tahini,,-25.62,,
28/05/2021,"Cumpărături mama","My Account",Profi,Bere,,7.00,,
25/05/2021,Cumparaturi,"My Account",Lidl,,,-32.04,,
25/05/2021,Cumparaturi,"My Account",Kaufland,,,-27.82,,
25/05/2021,"Cumpărături mama","My Account",Profi,"Vin roșu",,15.49,,
20/05/2021,Cumparaturi,"My Account",Kaufland,,,-56.84,,
20/05/2021,"Cumpărături mama","My Account",Kaufland,"Îngrășământ 1l",,-24.99,,
20/05/2021,"Cumpărături mama","My Account",Kaufland,"2x cafea davidoff",,-51.98,,
18/05/2021,"Cumpărături mama","My Account",Mama,"Bere Praga x 2",,6.58,,
14/05/2021,Utilitati,"My Account",Mama,"Întreținere + electricitate",,-220.00,,
13/05/2021,"Cumpărături neesențiale","My Account",Kaufland,Răzătoare,,-19.99,,
13/05/2021,Cumparaturi,"My Account",Kaufland,,,-110.14,,
10/05/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
08/05/2021,"Cumpărături neesențiale","My Account",Wild,Deodorant,,-45.38,,
08/05/2021,Cumparaturi,"My Account",Lidl,,,-16.96,,
08/05/2021,Cumparaturi,"My Account",Kaufland,,,-108.17,,
06/05/2021,Utilitati,"My Account",DIGI,,,-10.03,,
06/05/2021,"Cumpărături neesențiale","My Account","Sweet Garden","Pipa turcului",,-39.00,,
05/05/2021,"Cumpărături mama","My Account",Profi,"2 x berr beck's",,5.78,,
01/05/2021,"Cumpărături neesențiale","My Account",Colibry,,,-223.14,,
01/05/2021,"Cumpărături mama","My Account",Profi,"Dovlecei + salată",,5.81,,
30/04/2021,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
29/04/2021,Cumparaturi,"My Account",Lidl,,,-19.98,,
29/04/2021,Cumparaturi,"My Account",Kaufland,,,-111.50,,
29/04/2021,Cumparaturi,"My Account",Kaufland,,,-14.99,,
29/04/2021,"Cumpărături neesențiale","My Account",BonPrix,Draperii,,-198.00,,
29/04/2021,"Cumpărături neesențiale","My Account",EMAG,"Retur mizerie",,83.30,,
25/04/2021,"Cumpărături neesențiale","My Account",EMAG,,,-83.30,,
24/04/2021,Cumparaturi,"My Account",Profi,,,-20.86,,
24/04/2021,Cumparaturi,"My Account",Auchan,,,-18.10,,
23/04/2021,Cumparaturi,"My Account",Profi,,,-47.07,,
22/04/2021,Cumparaturi,"My Account",Profi,,,-15.84,,
22/04/2021,"Cumpărături neesențiale","My Account",Haaus,,,-270.00,,
21/04/2021,Cumparaturi,"My Account",Profi,,,-7.37,,
19/04/2021,Cumparaturi,"My Account",Profi,,,-6.78,,
18/04/2021,Cumparaturi,"My Account",Profi,,,-6.78,,
18/04/2021,Cumparaturi,"My Account",Profi,,,-19.79,,
17/04/2021,Medical,"My Account","Farmacie Vitalogy",,,-23.90,,
17/04/2021,Cumparaturi,"My Account",Kaufland,,,-67.80,,
17/04/2021,Cumparaturi,"My Account",Lidl,,,-48.86,,
16/04/2021,Utilitati,"My Account",Mama,"Cheltuieli întreținere + electricitate",,-254.00,,
15/04/2021,"Cumpărături mama","My Account","Socoteală Mama",,,13.60,,
15/04/2021,"Cumpărături neesențiale","My Account",Papamigdal,,,-150.00,,
15/04/2021,Cumparaturi,"My Account",Lidl,"Mama polonezi",,-11.99,,
15/04/2021,Cumparaturi,"My Account",Kaufland,,,-67.80,,
12/04/2021,Cumparaturi,"My Account","BT Capital Partners","Comision interogare DC",,-10.00,,
12/04/2021,Cumparaturi,"My Account","Piața Rogerius",Leurdă,,-2.00,,
12/04/2021,Medical,"My Account","Ato Medical",,,-97.70,,
12/04/2021,Utilitati,"My Account",DIGI,,,-12.17,,
10/04/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
08/04/2021,Cumparaturi,"My Account",Auchan,,,-65.60,,
08/04/2021,"Cumpărături neesențiale","My Account",Dedeman,,,-169.00,,
05/04/2021,"Abonament telefon + sala + autobus","My Account","YouTube Music",,,-22.00,,
04/04/2021,Cumparaturi,"My Account",Kaufland,,,-7.50,,
04/04/2021,Cumparaturi,"My Account",Kaufland,,,-96.34,,
01/04/2021,Cumparaturi,"My Account",Orange,"Cântar inteligent",,-6.45,,
31/03/2021,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
30/03/2021,Cumparaturi,"My Account",Profi,,,-21.73,,
29/03/2021,Cumparaturi,"My Account",Profi,,,-42.73,,
27/03/2021,Cumparaturi,"My Account",Profi,,,-44.90,,
25/03/2021,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-92.97,,
25/03/2021,Medical,"My Account","Dalea Ioana",,,-60.00,,
23/03/2021,Cumparaturi,"My Account",Lidl,,,-11.98,,
23/03/2021,"Cumpărături neesențiale","My Account",Decathlon,,,-105.00,,
23/03/2021,Cumparaturi,"My Account",Auchan,,,-43.17,,
22/03/2021,Cumparaturi,"My Account",Profi,,,-19.73,,
22/03/2021,Cumparaturi,"My Account",Lidl,,,-71.82,,
20/03/2021,Cumparaturi,"My Account",Profi,,,-36.09,,
19/03/2021,Cumparaturi,"My Account",Dorbob,,,-8.00,,
19/03/2021,Cumparaturi,"My Account",Profi,,,-29.81,,
19/03/2021,Medical,"My Account","Ato Medical","Taloneți - susținători plantari",,-200.00,,
17/03/2021,"Abonament telefon + sala + autobus","My Account",Orange,,,-62.34,,
16/03/2021,Donatii,"My Account","SOS Satele Copiilor",,,-50.00,,
16/03/2021,Cumparaturi,"My Account","Penny Market",,,-17.17,,
16/03/2021,Cumparaturi,"My Account",Mama,"Pt Bref",,20.00,,
16/03/2021,Cumparaturi,"My Account",Auchan,,,-36.95,,
15/03/2021,Cumparaturi,"My Account",Kaufland,,,-55.41,,
15/03/2021,Utilitati,"My Account",EON,,,-50.23,,
14/03/2021,Donatii,"My Account",Recorder,,,-122.67,,
13/03/2021,Medical,"My Account","Farmacia Infofarm Profi",Cipralex,,-127.54,,
12/03/2021,Medical,"My Account",Psihomedica,,,-185.00,,
12/03/2021,Taxi,"My Account",CFR,,,-32.20,,
12/03/2021,Cumparaturi,"My Account","Mega Image",,,-24.04,,
11/03/2021,Utilitati,"My Account",Electrica,,,-48.55,,
10/03/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
09/03/2021,Medical,"My Account","Dalea Ioana",,,-100.00,,
09/03/2021,Donatii,"My Account","Funky Citizens",,,-51.30,,
08/03/2021,Donatii,"My Account","Sa Fie Lumina",,,-51.19,,
05/03/2021,"Abonament telefon + sala + autobus","My Account","YouTube Music",,,-22.00,,
05/03/2021,Cumparaturi,"My Account",Kaufland,,,-131.46,,
05/03/2021,Donatii,"My Account",De-clic,,,-100.00,,
04/03/2021,Donatii,"My Account","Asociatia Pentru Micuțul Noel",,,-50.00,,
01/03/2021,Donatii,"My Account","Rise Project",,,-55.40,,
28/02/2021,Donatii,"My Account",Wikipedia,,,-12.63,,
28/02/2021,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
26/02/2021,Cumparaturi,"My Account",Oculens,,,-50.00,,
23/02/2021,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-97.34,,
23/02/2021,Medical,"My Account",DermaElite,,,-210.00,,
23/02/2021,Donatii,"My Account","Starea Nației",,,-50.00,,
20/02/2021,Donatii,"My Account","World Vision",,,-100.00,,
19/02/2021,Cumparaturi,"My Account","Pizza Acrobatica",,,-43.00,,
19/02/2021,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-150.00,,
18/02/2021,Cumparaturi,"My Account",Pablito,,,-66.00,,
18/02/2021,Utilitati,"My Account",Rds,,,-28.00,,
16/02/2021,Donatii,"My Account","SOS Satele Copiilor",,,-50.00,,
14/02/2021,Taxi,"My Account",CFR,,,-32.15,,
14/02/2021,Donatii,"My Account",Recorder,,,-122.05,,
13/02/2021,Cumparaturi,"My Account","Gara CFR Cluj",,,-80.00,,
11/02/2021,Taxi,"My Account",Taxify,,,-12.00,,
10/02/2021,Donatii,"My Account","Share The Meal",,,-16.80,,
10/02/2021,Cumparaturi,"My Account",Pablito,,,-77.00,,
10/02/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
09/02/2021,Cumparaturi,"My Account",Pablito,,,-33.00,,
09/02/2021,Cumparaturi,"My Account",eBooks,"Pro C# 8 with .NET Core 3",,-342.17,,
09/02/2021,Donatii,"My Account","Funky Citizens",,,-50.97,,
08/02/2021,Medical,"My Account",DermaElite,,,-530.00,,
08/02/2021,Cumparaturi,"My Account",Panemar,,,-4.00,,
08/02/2021,Cumparaturi,"My Account",Lidl,,,-38.95,,
08/02/2021,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-94.33,,
08/02/2021,Utilitati,"My Account",Electrica,,,-50.73,,
08/02/2021,"Abonament telefon + sala + autobus","My Account",Orange,,,-54.29,,
08/02/2021,"Asigurare viata","My Account",Nn,,,"-2,326.99",,
05/02/2021,Cumparaturi,"My Account",Pablito,,,-52.00,,
05/02/2021,"Abonament telefon + sala + autobus","My Account","YouTube Music",,,-22.00,,
05/02/2021,Donatii,"My Account",De-clic,,,-100.00,,
04/02/2021,Cumparaturi,"My Account","Nobil Sushi",,,-72.00,,
04/02/2021,Donatii,"My Account","Asociatia Pentru Micuțul Noel",,,-50.00,,
03/02/2021,Donatii,"My Account","Share The Meal",,,-16.80,,
03/02/2021,Cumparaturi,"My Account",Pablito,,,-74.00,,
03/02/2021,Cumparaturi,"My Account",Lidl,,,-85.14,,
02/02/2021,Cumparaturi,"My Account",Synevo,,,-285.00,,
02/02/2021,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-63.35,,
01/02/2021,Cumparaturi,"My Account",Pablito,,,-55.00,,
01/02/2021,Donatii,"My Account","Rise Project",,,-55.50,,
31/01/2021,Taxi,"My Account",Taxify,,,-8.40,,
31/01/2021,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
30/01/2021,Cumparaturi,"My Account","Pizza Acrobatica",,,-58.00,,
30/01/2021,Cumparaturi,"My Account",Daniela,,,5.00,,
30/01/2021,Cumparaturi,"My Account",ZooMedica,,,-100.00,,
29/01/2021,Cumparaturi,"My Account","London Brothers",,,-75.90,,
29/01/2021,Donatii,"My Account",Wikipedia,,,-12.62,,
28/01/2021,Donatii,"My Account","Share The Meal",,,-16.80,,
28/01/2021,Cumparaturi,"My Account",Pablito,,,-74.00,,
28/01/2021,Taxi,"My Account",Taxify,,,-8.80,,
26/01/2021,Cumparaturi,"My Account","Pizza Acrobatica",,,-58.00,,
26/01/2021,Donatii,"My Account","Starea Nației",,,-50.00,,
24/01/2021,Taxi,"My Account",CFR,,,-45.00,,
24/01/2021,Cumparaturi,"My Account",Mama,,,-40.00,,
23/01/2021,Taxi,"My Account",CFR,,,-44.20,,
23/01/2021,Utilitati,"My Account",Electrica,,,-39.54,,
22/01/2021,Cumparaturi,"My Account","Google Books","Wpf unleashed",,-100.08,,
22/01/2021,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-150.00,,
20/01/2021,Donatii,"My Account","World Vision",,,-100.00,,
18/01/2021,Medical,"My Account",DermaElite,,,-930.00,,
15/01/2021,Medical,"My Account",DermaElite,,,-200.00,,
14/01/2021,Donatii,"My Account",Recorder,,,-122.26,,
12/01/2021,"Abonament telefon + sala + autobus","My Account","Marius Pentilie","Am ratat-o pe asta...",,-150.00,,
10/01/2021,"Abonament telefon + sala + autobus","My Account",Ctp,,,-70.00,,
10/01/2021,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
09/01/2021,Donatii,"My Account","Funky Citizens",,,-51.09,,
08/01/2021,"Abonament telefon + sala + autobus","My Account",Orange,,,-54.24,,
08/01/2021,Donatii,"My Account","Sa Fie Lumina",,,-51.14,,
07/01/2021,Utilitati,"My Account",Rds,,,-28.00,,
05/01/2021,"Abonament telefon + sala + autobus","My Account","YouTube Music",,,-22.00,,
04/01/2021,Donatii,"My Account","Asociatia Pentru Micuțul Noel",,,-50.00,,
03/01/2021,Cumparaturi,"My Account",Mama,Cosopt,,38.00,,
02/01/2021,Cumparaturi,"My Account","Curs ML",,,"-2,678.18",,
01/01/2021,Donatii,"My Account","Rise Project",,,-55.43,,
31/12/2020,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
29/12/2020,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-102.45,,
29/12/2020,Utilitati,"My Account",Rds,,,-28.00,,
29/12/2020,Donatii,"My Account","Starea Nației",,,-50.00,,
29/12/2020,Donatii,"My Account",Wikipedia,,,-12.50,,
24/12/2020,Taxi,"My Account",Taxify,,,-27.50,,
20/12/2020,Donatii,"My Account","World Vision",,,-100.00,,
18/12/2020,Cumparaturi,"My Account",BitDefender,,,-400.00,,
16/12/2020,Utilitati,"My Account",EON,,,-357.88,,
16/12/2020,Donatii,"My Account","SOS Satele Copiilor",,,-50.00,,
15/12/2020,Donatii,"My Account","Share The Meal",,,-16.80,,
15/12/2020,Cumparaturi,"My Account",Pablito,,,-43.00,,
14/12/2020,Donatii,"My Account",Recorder,,,-122.13,,
13/12/2020,Cumparaturi,"My Account",Carrefour,,,-149.58,,
13/12/2020,Cumparaturi,"My Account",Papamigdal,,,-200.00,,
11/12/2020,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-140.00,,
10/12/2020,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
09/12/2020,Cumparaturi,"My Account","Nobil Sushi",,,-72.00,,
09/12/2020,Donatii,"My Account","Funky Citizens",,,-50.92,,
08/12/2020,"Abonament telefon + sala + autobus","My Account",Orange,,,-89.94,,
08/12/2020,Cumparaturi,"My Account",Ctp,,,-70.00,,
08/12/2020,Donatii,"My Account","Sa Fie Lumina",,,-51.12,,
07/12/2020,Utilitati,"My Account",Electrica,,,-130.69,,
06/12/2020,Taxi,"My Account",CFR,,,-45.00,,
06/12/2020,Taxi,"My Account","Taxi Fulger",,,-9.00,,
05/12/2020,Taxi,"My Account",Taxify,,,-14.40,,
04/12/2020,Donatii,"My Account","Asociatia Pentru Micuțul Noel",,,-50.00,,
02/12/2020,Cumparaturi,"My Account",Psihomedica,,,-105.00,,
02/12/2020,Donatii,"My Account","Share The Meal",,,-16.80,,
02/12/2020,Cumparaturi,"My Account",Pablito,,,-50.00,,
01/12/2020,Donatii,"My Account","Starea Nației",,,-50.00,,
01/12/2020,Donatii,"My Account","Rise Project",,,-55.29,,
30/11/2020,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
29/11/2020,Donatii,"My Account",Wikipedia,,,-12.79,,
27/11/2020,Cumparaturi,"My Account","Electric Castle",,,-100.00,,
27/11/2020,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-140.00,,
26/11/2020,"Masa in oras",,"Envelope Transfer",,,"-5,000.00",,
26/11/2020,Cumparaturi,,"Envelope Transfer",,,"5,000.00",,
26/11/2020,Cumparaturi,"My Account",Dormeo,,,-478.25,,
26/11/2020,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-107.03,,
26/11/2020,Utilitati,"My Account",Rds,,,-28.00,,
24/11/2020,Cumparaturi,"My Account",Synevo,,,-285.00,,
23/11/2020,Cumparaturi,"My Account",FistiQ,,,-50.10,,
21/11/2020,Cumparaturi,"My Account","Starea Nației",Cafea,,-135.00,,
20/11/2020,Donatii,"My Account","World Vision",,,-100.00,,
19/11/2020,Cumparaturi,"My Account","Pizza Acrobatica",,,-55.00,,
18/11/2020,Taxi,"My Account",Taxify,,,-14.70,,
18/11/2020,Cumparaturi,"My Account",Pokka,,,-59.30,,
18/11/2020,Donatii,"My Account","Share The Meal",,,-16.80,,
17/11/2020,Cumparaturi,"My Account","Nobil Sushi",,,-60.00,,
16/11/2020,Donatii,"My Account","SOS Satele Copiilor",,,-50.00,,
15/11/2020,Cumparaturi,"My Account","Restaurant Orșova",,,-140.00,,
15/11/2020,Cumparaturi,"My Account","Water Taxi Orșova",,,-50.00,,
14/11/2020,Donatii,"My Account",Recorder,,,-122.05,,
14/11/2020,Cumparaturi,"My Account","Pensiunea Damiro",,,-390.00,,
13/11/2020,Cumparaturi,"My Account",Pablito,,,-50.00,,
13/11/2020,Donatii,"My Account","Share The Meal",,,-16.80,,
13/11/2020,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-140.00,,
12/11/2020,Taxi,"My Account",Taxify,,,-22.20,,
11/11/2020,Donatii,,"Envelope Transfer",,,"-4,000.00",,
11/11/2020,Cumparaturi,,"Envelope Transfer",,,"4,000.00",,
11/11/2020,Utilitati,,"Envelope Transfer",,,"-1,000.00",,
11/11/2020,Cumparaturi,,"Envelope Transfer",,,"1,000.00",,
11/11/2020,"Impozit pe venit",,"Envelope Transfer",,,"-4,000.00",,
11/11/2020,Cumparaturi,,"Envelope Transfer",,,"4,000.00",,
11/11/2020,"Impozit pe venit","My Account","Ion Brânzea","Ceasul Bun",,-500.00,,
10/11/2020,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
09/11/2020,"Abonament telefon + sala + autobus","My Account",Orange,,,-54.20,,
09/11/2020,Cumparaturi,"My Account","Magazin Condimente",,,-48.50,,
09/11/2020,Donatii,"My Account","Funky Citizens",,,-51.07,,
08/11/2020,Taxi,"My Account",Taxify,,,-11.10,,
08/11/2020,Donatii,"My Account","Sa Fie Lumina",,,-51.07,,
07/11/2020,Taxi,"My Account",Taxify,,,-19.30,,
05/11/2020,Cumparaturi,"My Account",Ctp,,,-70.00,,
04/11/2020,Donatii,"My Account","Asociatia Pentru Micuțul Noel",,,-50.00,,
04/11/2020,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-95.15,,
03/11/2020,Donatii,"My Account","Starea Nației",,,-50.00,,
31/10/2020,Donatii,"My Account","Bursa De Fericire",,,-100.00,,
29/10/2020,Donatii,"My Account",Wikipedia,,,-13.00,,
27/10/2020,Cumparaturi,"My Account",Synevo,,,-285.00,,
26/10/2020,Cumparaturi,"My Account","Nobil Sushi",,,-63.00,,
24/10/2020,Cumparaturi,"My Account","Flower Time",,,-65.68,,
24/10/2020,Taxi,"My Account",Taxify,,,-23.90,,
18/10/2020,Donatii,"My Account",De-clic,,,-70.00,,
16/10/2020,Donatii,"My Account","SOS Satele Copiilor",,,-50.00,,
15/10/2020,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-140.00,,
14/10/2020,Cumparaturi,"My Account","Starea Nației",,,-135.00,,
14/10/2020,Donatii,"My Account",Recorder,,,-122.07,,
10/10/2020,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
